Title,IMDb Rating,Year,Certificates,Director,Star Cast,Duration (minutes),Star Cast Lower,Star Cast List,Star Cast List Clean,Genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western
eunhaeseo on byeolddong dongja,0.5892857142857144,0.6481481481481481,R,do-won seok,"Yong-shik Lee, Geon-ju Lee, Hyeong-jung Kim",0.25940959409594094,"yong-shik lee, geon-ju lee, hyeong-jung kim","['yong-shik lee', 'geon-ju lee', 'hyeong-jung kim']","['yong-shik lee', 'geon-ju lee', 'hyeong-jung kim']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symphony dark,0.5714285714285715,0.8981481481481481,R,wil wong,"Jennifer De Lucia, Lindsay Lyon, Mark De, Nicola",0.25940959409594094,"jennifer de lucia, lindsay lyon, mark de, nicola","['jennifer de lucia', 'lindsay lyon', 'mark de', 'nicola']","['jennifer de lucia', 'lindsay lyon', 'mark de', 'nicola']",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two windows,0.4464285714285716,0.9259259259259259,R,yasmine asha,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.25940959409594094,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the santiso report,0.1964285714285715,0.9074074074074074,R,brian maya,"Leonora Balcarce, Carlos Belloso, Agustina Córdova",0.25940959409594094,"leonora balcarce, carlos belloso, agustina córdova","['leonora balcarce', 'carlos belloso', 'agustina córdova']","['leonora balcarce', 'carlos belloso', 'agustina córdova']",['Mystery'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gong,0.4642857142857144,0.7962962962962963,R,tae-su bae,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.25940959409594094,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
: a kitchen odyssey,0.42857142857142866,0.8148148148148148,R,greg quinn,"Ford Austin, Glenda Morgan Brown, Stan Du Plessis",0.25940959409594094,"ford austin, glenda morgan brown, stan du plessis","['ford austin', 'glenda morgan brown', 'stan du plessis']","['ford austin', 'glenda morgan brown', 'stan du plessis']",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoris elpida epiviosis,0.6250000000000002,0.8796296296296297,R,stelios psillos,"Stelios Psillos, Anna Chenade, Aretta Psillou",0.25940959409594094,"stelios psillos, anna chenade, aretta psillou","['stelios psillos', 'anna chenade', 'aretta psillou']","['stelios psillos', 'anna chenade', 'aretta psillou']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the tragedy of mister geppetto,0.6071428571428572,0.8425925925925926,R,john gonzales,"Eleanor Brown, Amy Dobzynski, Keith Flanagan",0.25940959409594094,"eleanor brown, amy dobzynski, keith flanagan","['eleanor brown', 'amy dobzynski', 'keith flanagan']","['eleanor brown', 'amy dobzynski', 'keith flanagan']",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
my heart is an octopus or my father on the shore of the black sea,0.7142857142857144,0.9166666666666666,R,neno belchev,"Petar Atanasov, Ivan Barakov, Belcho Belchev",0.25940959409594094,"petar atanasov, ivan barakov, belcho belchev","['petar atanasov', 'ivan barakov', 'belcho belchev']","['petar atanasov', 'ivan barakov', 'belcho belchev']",['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waiting for the giants,0.23214285714285726,0.7685185185185185,R,phillip lacy,"Lorne Hughes, Chris Stone, Suzanne Turner",0.25940959409594094,"lorne hughes, chris stone, suzanne turner","['lorne hughes', 'chris stone', 'suzanne turner']","['lorne hughes', 'chris stone', 'suzanne turner']",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mortifera,0.42857142857142866,0.861111111111111,R,john junior steemson,"Jason Leigh, Trevor Mealing, John Junior Steemson",0.25940959409594094,"jason leigh, trevor mealing, john junior steemson","['jason leigh', 'trevor mealing', 'john junior steemson']","['jason leigh', 'trevor mealing', 'john junior steemson']",['Fantasy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wormtooth nation,0.33928571428571436,0.8425925925925926,Not Rated,geoff boothby,"Benjamin Estey, Elizabeth Hughes, David J. Murphy",0.14022140221402216,"benjamin estey, elizabeth hughes, david j. murphy","['benjamin estey', 'elizabeth hughes', 'david j. murphy']","['benjamin estey', 'elizabeth hughes', 'david j. murphy']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nuntius,0.5535714285714287,0.8981481481481481,R,jori hulkkonen,"Jori Hulkkonen, Katri Kainulainen, Hyunjoo Min",0.25940959409594094,"jori hulkkonen, katri kainulainen, hyunjoo min","['jori hulkkonen', 'katri kainulainen', 'hyunjoo min']","['jori hulkkonen', 'katri kainulainen', 'hyunjoo min']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
black hole alien brain zombies!,0.4464285714285716,0.962962962962963,R,metatron,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.25940959409594094,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zombie cop,0.3750000000000001,0.9074074074074074,R,jera sky,"Michelle Ammons, Natalie Curfman, Patrick Dailey",0.25940959409594094,"michelle ammons, natalie curfman, patrick dailey","['michelle ammons', 'natalie curfman', 'patrick dailey']","['michelle ammons', 'natalie curfman', 'patrick dailey']",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
under the rainbow,0.33928571428571436,0.7592592592592593,R,carl james,"Mary-Beth Doty, Coley Winbush, Brian Galebach",0.25940959409594094,"mary-beth doty, coley winbush, brian galebach","['mary-beth doty', 'coley winbush', 'brian galebach']","['mary-beth doty', 'coley winbush', 'brian galebach']",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
natalie_net,0.3035714285714286,0.8981481481481481,R,chico morera,"Víctor Benjumea, Dani Codina, Julius Cotter",0.25940959409594094,"víctor benjumea, dani codina, julius cotter","['víctor benjumea', 'dani codina', 'julius cotter']","['víctor benjumea', 'dani codina', 'julius cotter']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarantined,0.6607142857142858,0.8518518518518519,Not Rated,sean stearley,"Corey Allen, Dee Arnos, Kit Bateman",0.15498154981549817,"corey allen, dee arnos, kit bateman","['corey allen', 'dee arnos', 'kit bateman']","['corey allen', 'dee arnos', 'kit bateman']",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
into dust,0.2857142857142858,0.8981481481481481,R,gage oxley,"Sian Carry, Emma Driscoll, Sarah Driscoll",0.25940959409594094,"sian carry, emma driscoll, sarah driscoll","['sian carry', 'emma driscoll', 'sarah driscoll']","['sian carry', 'emma driscoll', 'sarah driscoll']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thriller theater!,0.6964285714285715,0.8703703703703703,Not Rated,michael s. olson,"Steven Warren Hill, Michael S. Olson, Nick Seidler",0.1955719557195572,"steven warren hill, michael s. olson, nick seidler","['steven warren hill', 'michael s. olson', 'nick seidler']","['steven warren hill', 'michael s. olson', 'nick seidler']",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prioni,0.267857142857143,0.9259259259259259,R,jukka nieminen,"Siri Saarilahti, Sampsa Salo, Miia Nurmi",0.25940959409594094,"siri saarilahti, sampsa salo, miia nurmi","['siri saarilahti', 'sampsa salo', 'miia nurmi']","['siri saarilahti', 'sampsa salo', 'miia nurmi']",['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
he lepäävät pohjoisessa,0.42857142857142866,0.8888888888888888,R,esa jussila,"Dani Flinkman, Markus Harjula, Toni Kandelin",0.25940959409594094,"dani flinkman, markus harjula, toni kandelin","['dani flinkman', 'markus harjula', 'toni kandelin']","['dani flinkman', 'markus harjula', 'toni kandelin']",['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the poor hoodman,0.4642857142857144,0.9537037037037037,TV-14,vishal hari,"Alan, Allison, Emma",0.1955719557195572,"alan, allison, emma","['alan', 'allison', 'emma']","['alan', 'allison', 'emma']",['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
istorii napisannye krovyu,0.3214285714285715,0.9351851851851851,R,sergey a.,"Sergey A.Viktor Acidhouse, Vladislav Averbakh",0.25940959409594094,"sergey a.viktor acidhouse, vladislav averbakh","['sergey a.viktor acidhouse', 'vladislav averbakh']","['sergey a.viktor acidhouse', 'vladislav averbakh']",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
very little time,0.5000000000000001,0.8518518518518519,Not Rated,tim wynn,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.12546125461254615,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Fantasy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
governmentia,0.267857142857143,0.8148148148148148,R,ford austin,"Mitchel Auman, Ford Austin, Richard Grove",0.25940959409594094,"mitchel auman, ford austin, richard grove","['mitchel auman', 'ford austin', 'richard grove']","['mitchel auman', 'ford austin', 'richard grove']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
prison planet : the armageddon,0.3214285714285715,0.7129629629629629,R,robert colin boyd,"Zak Neathamer, Robert Colin Boyd, Steven Eric Allen",0.25940959409594094,"zak neathamer, robert colin boyd, steven eric allen","['zak neathamer', 'robert colin boyd', 'steven eric allen']","['zak neathamer', 'robert colin boyd', 'steven eric allen']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proibito baciare,0.3750000000000001,0.7685185185185185,R,nicola di francescantonio,"Fabrizio Lo Presti, Valentina Oppedisano, Ilaria Cargiolli",0.25940959409594094,"fabrizio lo presti, valentina oppedisano, ilaria cargiolli","['fabrizio lo presti', 'valentina oppedisano', 'ilaria cargiolli']","['fabrizio lo presti', 'valentina oppedisano', 'ilaria cargiolli']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
awakening of  strands,0.6785714285714287,0.9166666666666666,R,sandra daroy,"Advertising Agent, Sandra Daroy, Magdalena Guzina",0.25940959409594094,"advertising agent, sandra daroy, magdalena guzina","['advertising agent', 'sandra daroy', 'magdalena guzina']","['advertising agent', 'sandra daroy', 'magdalena guzina']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jostissi de carreró,0.5178571428571429,0.9537037037037037,R,pedro miralles,"Victor Riera, Sebastià RubíToni Sansó",0.25940959409594094,"victor riera, sebastià rubítoni sansó","['victor riera', 'sebastià rubítoni sansó']","['victor riera', 'sebastià rubítoni sansó']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ratherman,0.8214285714285716,0.8796296296296297,R,lisandro boccacci,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.25940959409594094,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
der atem,0.1964285714285715,0.6666666666666666,R,niklaus schilling,"Charles Brauer, Ian Moorse, Karina Fallenstein",0.25940959409594094,"charles brauer, ian moorse, karina fallenstein","['charles brauer', 'ian moorse', 'karina fallenstein']","['charles brauer', 'ian moorse', 'karina fallenstein']",['Crime'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barna hedenhös i världsrymden,0.7678571428571429,0.40740740740740744,R,bertil malmqvist,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.25940959409594094,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eunhaeseo on byeolddong wangja jetan: eunha yeolcha,0.4821428571428572,0.6574074074074074,R,do-won seok,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.25940959409594094,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a força do atrito,0.33928571428571436,0.7037037037037037,R,pedro m. ruivo,"Rui Araújo, Francisco Baião, Ana Catalão",0.25940959409594094,"rui araújo, francisco baião, ana catalão","['rui araújo', 'francisco baião', 'ana catalão']","['rui araújo', 'francisco baião', 'ana catalão']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
second sight,0.4821428571428572,0.8796296296296297,R,elijah austin,"Heather Beyer, Brandon Cadwell, Caleb Campbell",0.25940959409594094,"heather beyer, brandon cadwell, caleb campbell","['heather beyer', 'brandon cadwell', 'caleb campbell']","['heather beyer', 'brandon cadwell', 'caleb campbell']",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
idõugrók : a végzet lángjai,0.6607142857142858,0.8981481481481481,R,esses tamás,"Esses Tamás, Véber Zoltán, Tokodi Sandor",0.25940959409594094,"esses tamás, véber zoltán, tokodi sandor","['esses tamás', 'véber zoltán', 'tokodi sandor']","['esses tamás', 'véber zoltán', 'tokodi sandor']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
elixir,0.4642857142857144,0.9074074074074074,Not Rated,matthew lipke,"Erin Lynn Doyle, Alyssa Hingre, Matthew Keim",0.16236162361623618,"erin lynn doyle, alyssa hingre, matthew keim","['erin lynn doyle', 'alyssa hingre', 'matthew keim']","['erin lynn doyle', 'alyssa hingre', 'matthew keim']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a léleklátó sugár,0.25000000000000006,0.00925925925925919,R,alfréd deésy,"Daniel Radcliffe, Emma Watson, Rupert Grint",0.25940959409594094,"daniel radcliffe, emma watson, rupert grint","['daniel radcliffe', 'emma watson', 'rupert grint']","['daniel radcliffe', 'emma watson', 'rupert grint']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
le coup du singe,0.267857142857143,0.5740740740740741,R,ode bitton,"Ode Bitton, Jean-Pierre Kalfon",0.25940959409594094,"ode bitton, jean-pierre kalfon","['ode bitton', 'jean-pierre kalfon']","['ode bitton', 'jean-pierre kalfon']",['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fifth city,0.4464285714285716,0.7962962962962963,R,eric thornett,"Cash Flagg Jr.Christi Etcher, Eric Thornett",0.25940959409594094,"cash flagg jr.christi etcher, eric thornett","['cash flagg jr.christi etcher', 'eric thornett']","['cash flagg jr.christi etcher', 'eric thornett']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
who's changing: an adventure in time with fans,0.8214285714285716,0.8981481481481481,R,cameron k. mcewan,"Sophie Aldred, Jeremy Bentham, Caitlin Blackwood",0.25940959409594094,"sophie aldred, jeremy bentham, caitlin blackwood","['sophie aldred', 'jeremy bentham', 'caitlin blackwood']","['sophie aldred', 'jeremy bentham', 'caitlin blackwood']",['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvest moon,0.6071428571428572,0.8888888888888888,R,kai-jae wang,"Rachel Delante, Kai-Jae Wang",0.25940959409594094,"rachel delante, kai-jae wang","['rachel delante', 'kai-jae wang']","['rachel delante', 'kai-jae wang']",['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blade,0.5357142857142859,1.0,R,yann demange,"Gene Colan, Michael Green, Stacy Osei-Kuffour",0.25940959409594094,"gene colan, michael green, stacy osei-kuffour","['gene colan', 'michael green', 'stacy osei-kuffour']","['gene colan', 'michael green', 'stacy osei-kuffour']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hansel & gretel: witch hunters,0.3928571428571429,0.8888888888888888,R,tommy wirkola,"Jeremy Renner, Gemma Arterton, Peter Stormare",0.15498154981549817,"jeremy renner, gemma arterton, peter stormare","['jeremy renner', 'gemma arterton', 'peter stormare']","['jeremy renner', 'gemma arterton', 'peter stormare']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anaconda,0.17857142857142871,0.7407407407407407,PG-13,luis llosa,"Jon Voight, Jennifer Lopez, Eric Stoltz",0.15867158671586717,"jon voight, jennifer lopez, eric stoltz","['jon voight', 'jennifer lopez', 'eric stoltz']","['jon voight', 'jennifer lopez', 'eric stoltz']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escape room,0.4464285714285716,0.9444444444444444,PG-13,adam robitel,"Bragi F. Schut, Maria Melnik",0.1955719557195572,"bragi f. schut, maria melnik","['bragi f. schut', 'maria melnik']","['bragi f. schut', 'maria melnik']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the predator,0.25000000000000006,0.9351851851851851,R,shane black,"Fred Dekker, Shane Black, Jim Thomas",0.22509225092250923,"fred dekker, shane black, jim thomas","['fred dekker', 'shane black', 'jim thomas']","['fred dekker', 'shane black', 'jim thomas']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
under paris,0.5357142857142859,0.9907407407407407,R,xavier gens,"Sebastien Auscher, Yannick Dahan, Xavier Gens",0.25940959409594094,"sebastien auscher, yannick dahan, xavier gens","['sebastien auscher', 'yannick dahan', 'xavier gens']","['sebastien auscher', 'yannick dahan', 'xavier gens']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renfield,0.4464285714285716,0.9814814814814814,R,chris mckay,"Nicholas Hoult, Nicolas Cage, Awkwafina",0.17343173431734318,"nicholas hoult, nicolas cage, awkwafina","['nicholas hoult', 'nicolas cage', 'awkwafina']","['nicholas hoult', 'nicolas cage', 'awkwafina']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the shallows,0.42857142857142866,0.9166666666666666,PG-13,jaume collet-serra,"Blake LivelyÓscar Jaenada, Angelo Josue Lozano Corzo",0.14760147601476015,"blake livelyóscar jaenada, angelo josue lozano corzo","['blake livelyóscar jaenada', 'angelo josue lozano corzo']","['blake livelyóscar jaenada', 'angelo josue lozano corzo']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alien: resurrection,0.41071428571428586,0.7407407407407407,R,jean-pierre jeunet,"Sigourney Weaver, Winona Ryder, Dominique Pinon",0.23247232472324725,"sigourney weaver, winona ryder, dominique pinon","['sigourney weaver', 'winona ryder', 'dominique pinon']","['sigourney weaver', 'winona ryder', 'dominique pinon']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
species,0.3571428571428573,0.7222222222222222,R,roger donaldson,"Natasha Henstridge, Michael Madsen, Ben Kingsley",0.22878228782287824,"natasha henstridge, michael madsen, ben kingsley","['natasha henstridge', 'michael madsen', 'ben kingsley']","['natasha henstridge', 'michael madsen', 'ben kingsley']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maximum overdrive,0.267857142857143,0.6388888888888888,R,stephen king,Stephen King,0.1918819188191882,stephen king,['stephen king'],['stephen king'],['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blade,0.5714285714285715,0.75,R,stephen norrington,"Wesley Snipes, Stephen Dorff, Kris Kristofferson",0.2730627306273063,"wesley snipes, stephen dorff, kris kristofferson","['wesley snipes', 'stephen dorff', 'kris kristofferson']","['wesley snipes', 'stephen dorff', 'kris kristofferson']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overlord,0.4821428571428572,0.9351851851851851,R,julius avery,"Billy Ray, Mark L. Smith",0.23616236162361626,"billy ray, mark l. smith","['billy ray', 'mark l. smith']","['billy ray', 'mark l. smith']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morbius,0.2142857142857143,0.9722222222222222,PG-13,daniel espinosa,"Matt Sazama, Burk Sharpless",0.21402214022140223,"matt sazama, burk sharpless","['matt sazama', 'burk sharpless']","['matt sazama', 'burk sharpless']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scouts guide to the zombie apocalypse,0.42857142857142866,0.9074074074074074,R,christopher landon,"Carrie Lee Wilson, Emi Mochizuki, Christopher Landon",0.17343173431734318,"carrie lee wilson, emi mochizuki, christopher landon","['carrie lee wilson', 'emi mochizuki', 'christopher landon']","['carrie lee wilson', 'emi mochizuki', 'christopher landon']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resident evil: welcome to raccoon city,0.23214285714285726,0.962962962962963,R,johannes roberts,"Kaya Scodelario, Robbie Amell, Hannah John-Kamen",0.22509225092250923,"kaya scodelario, robbie amell, hannah john-kamen","['kaya scodelario', 'robbie amell', 'hannah john-kamen']","['kaya scodelario', 'robbie amell', 'hannah john-kamen']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resident evil,0.4821428571428572,0.787037037037037,R,paul w.s. anderson,"Milla Jovovich, Michelle Rodriguez, Ryan Mc, Cluskey",0.19926199261992622,"milla jovovich, michelle rodriguez, ryan mc, cluskey","['milla jovovich', 'michelle rodriguez', 'ryan mc', 'cluskey']","['milla jovovich', 'michelle rodriguez', 'ryan mc', 'cluskey']",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
